lead_code,call_type,disposition,duration,start_time,agent_id
LDSMFG_134864,HUMAN,ANSWERED,156,2025-01-02,AG_142
LDSMFG_165116,HUMAN,ANSWERED,285,2025-01-09,AG_104
LDSMFG_110771,HUMAN,NO_ANSWER,151,2025-01-25,AG_148
LDSMFG_144308,HUMAN,ANSWERED,26,2025-01-20,AG_140
LDSMFG_152813,HUMAN,NO_ANSWER,116,2025-01-12,AG_145
LDSMFG_161790,HUMAN,ANSWERED,241,2025-01-12,AG_124
LDSMFG_179039,HUMAN,NO_ANSWER,76,2025-01-13,AG_108
LDSMFG_180760,HUMAN,ANSWERED,83,2025-01-29,AG_106
LDSMFG_119156,HUMAN,NO_ANSWER,201,2025-01-15,AG_134
LDSMFG_148645,HUMAN,BUSY,50,2025-01-21,AG_125
LDSMFG_158930,HUMAN,ANSWERED,191,2025-01-06,AG_120
LDSMFG_128429,HUMAN,NO_ANSWER,43,2025-01-08,AG_145
LDSMFG_144696,HUMAN,NO_ANSWER,109,2025-01-21,AG_108
LDSMFG_110904,HUMAN,NO_ANSWER,20,2025-01-18,AG_121
LDSMFG_192712,HUMAN,NO_ANSWER,145,2025-01-30,AG_109
LDSMFG_189656,HUMAN,NO_ANSWER,87,2025-01-24,AG_123
LDSMFG_199478,HUMAN,ANSWERED,224,2025-01-02,AG_133
LDSMFG_198756,HUMAN,ANSWERED,3,2025-01-25,AG_127
LDSMFG_176122,HUMAN,NO_ANSWER,18,2025-01-14,AG_129
LDSMFG_128727,HUMAN,NO_ANSWER,45,2025-01-17,AG_138
LDSMFG_192509,HUMAN,NO_ANSWER,204,2025-01-23,AG_102
LDSMFG_105024,HUMAN,NO_ANSWER,117,2025-01-30,AG_104
LDSMFG_149588,HUMAN,BUSY,91,2025-01-03,AG_100
LDSMFG_169749,HUMAN,NO_ANSWER,8,2025-01-29,AG_119
LDSMFG_140336,HUMAN,ANSWERED,128,2025-01-28,AG_129
LDSMFG_136518,HUMAN,BUSY,68,2025-01-22,AG_119
LDSMFG_128153,HUMAN,ANSWERED,126,2025-01-08,AG_143
LDSMFG_117398,HUMAN,ANSWERED,105,2025-01-14,AG_124
LDSMFG_185975,HUMAN,NO_ANSWER,28,2025-01-24,AG_141
LDSMFG_126796,HUMAN,NO_ANSWER,232,2025-01-08,AG_135
LDSMFG_171054,HUMAN,NO_ANSWER,249,2025-01-21,AG_137
LDSMFG_173608,HUMAN,NO_ANSWER,216,2025-01-03,AG_118
LDSMFG_158836,HUMAN,ANSWERED,19,2025-01-18,AG_126
LDSMFG_122942,HUMAN,NO_ANSWER,31,2025-01-28,AG_141
LDSMFG_189181,HUMAN,NO_ANSWER,250,2025-01-26,AG_131
LDSMFG_115195,HUMAN,BUSY,219,2025-01-05,AG_120
LDSMFG_139713,HUMAN,ANSWERED,154,2025-01-16,AG_145
LDSMFG_187406,HUMAN,ANSWERED,87,2025-01-27,AG_110
LDSMFG_141688,HUMAN,ANSWERED,207,2025-01-04,AG_123
LDSMFG_103808,HUMAN,NO_ANSWER,232,2025-01-15,AG_140
LDSMFG_155196,HUMAN,NO_ANSWER,262,2025-01-30,AG_142
LDSMFG_140080,HUMAN,NO_ANSWER,147,2025-01-07,AG_141
LDSMFG_152244,HUMAN,BUSY,269,2025-01-19,AG_103
LDSMFG_137998,HUMAN,NO_ANSWER,233,2025-01-25,AG_114
LDSMFG_121287,HUMAN,BUSY,205,2025-01-02,AG_125
LDSMFG_151783,HUMAN,NO_ANSWER,106,2025-01-07,AG_112
LDSMFG_173960,HUMAN,BUSY,278,2025-01-13,AG_118
LDSMFG_169096,HUMAN,NO_ANSWER,241,2025-01-26,AG_149
LDSMFG_192689,HUMAN,ANSWERED,251,2025-01-01,AG_141
LDSMFG_117640,HUMAN,NO_ANSWER,255,2025-01-19,AG_136
LDSMFG_132837,HUMAN,NO_ANSWER,92,2025-01-16,AG_139
LDSMFG_105376,HUMAN,NO_ANSWER,84,2025-01-30,AG_148
LDSMFG_115260,HUMAN,NO_ANSWER,85,2025-01-16,AG_134
LDSMFG_118992,HUMAN,NO_ANSWER,154,2025-01-09,AG_130
LDSMFG_143783,HUMAN,ANSWERED,83,2025-01-10,AG_102
LDSMFG_131931,HUMAN,NO_ANSWER,86,2025-01-24,AG_145
LDSMFG_129819,HUMAN,NO_ANSWER,68,2025-01-30,AG_114
LDSMFG_197906,HUMAN,BUSY,64,2025-01-25,AG_139
LDSMFG_151201,HUMAN,NO_ANSWER,137,2025-01-17,AG_139
LDSMFG_104269,HUMAN,NO_ANSWER,140,2025-01-18,AG_144
LDSMFG_136831,HUMAN,NO_ANSWER,18,2025-01-18,AG_113
LDSMFG_107115,HUMAN,NO_ANSWER,269,2025-01-15,AG_134
LDSMFG_181697,HUMAN,ANSWERED,86,2025-01-26,AG_134
LDSMFG_151393,HUMAN,NO_ANSWER,8,2025-01-10,AG_104
LDSMFG_185030,HUMAN,NO_ANSWER,24,2025-01-11,AG_120
LDSMFG_195801,HUMAN,NO_ANSWER,8,2025-01-12,AG_121
LDSMFG_136686,HUMAN,NO_ANSWER,111,2025-01-12,AG_123
LDSMFG_183060,HUMAN,NO_ANSWER,127,2025-01-18,AG_116
LDSMFG_197207,HUMAN,NO_ANSWER,271,2025-01-13,AG_113
LDSMFG_145432,HUMAN,ANSWERED,73,2025-01-30,AG_116
LDSMFG_193351,HUMAN,ANSWERED,35,2025-01-20,AG_100
LDSMFG_144197,HUMAN,NO_ANSWER,219,2025-01-05,AG_138
LDSMFG_161467,HUMAN,BUSY,94,2025-01-11,AG_122
LDSMFG_182820,HUMAN,ANSWERED,29,2025-01-11,AG_112
LDSMFG_100864,HUMAN,NO_ANSWER,272,2025-01-17,AG_128
LDSMFG_135565,HUMAN,NO_ANSWER,262,2025-01-07,AG_109
LDSMFG_108795,HUMAN,NO_ANSWER,69,2025-01-28,AG_108
LDSMFG_151093,HUMAN,ANSWERED,159,2025-01-01,AG_119
LDSMFG_178700,HUMAN,ANSWERED,132,2025-01-22,AG_136
LDSMFG_114965,HUMAN,NO_ANSWER,64,2025-01-06,AG_122
LDSMFG_190100,HUMAN,NO_ANSWER,218,2025-01-03,AG_108
LDSMFG_146958,HUMAN,NO_ANSWER,158,2025-01-10,AG_131
LDSMFG_187398,HUMAN,NO_ANSWER,284,2025-01-04,AG_119
LDSMFG_121952,HUMAN,NO_ANSWER,299,2025-01-04,AG_140
LDSMFG_108390,HUMAN,NO_ANSWER,137,2025-01-10,AG_149
LDSMFG_175569,HUMAN,ANSWERED,117,2025-01-15,AG_133
LDSMFG_195693,HUMAN,NO_ANSWER,19,2025-01-20,AG_105
LDSMFG_166779,HUMAN,ANSWERED,130,2025-01-12,AG_141
LDSMFG_139991,HUMAN,NO_ANSWER,170,2025-01-11,AG_147
LDSMFG_101317,HUMAN,ANSWERED,105,2025-01-22,AG_137
LDSMFG_109728,HUMAN,BUSY,148,2025-01-06,AG_117
LDSMFG_156406,HUMAN,ANSWERED,159,2025-01-22,AG_136
LDSMFG_130355,HUMAN,ANSWERED,49,2025-01-30,AG_143
LDSMFG_135787,HUMAN,NO_ANSWER,34,2025-01-11,AG_103
LDSMFG_180596,HUMAN,NO_ANSWER,240,2025-01-18,AG_120
LDSMFG_152627,HUMAN,BUSY,113,2025-01-10,AG_148
LDSMFG_179159,HUMAN,NO_ANSWER,252,2025-01-08,AG_104
LDSMFG_166446,HUMAN,NO_ANSWER,216,2025-01-16,AG_111
LDSMFG_113999,HUMAN,NO_ANSWER,205,2025-01-01,AG_119
LDSMFG_114732,HUMAN,NO_ANSWER,163,2025-01-07,AG_117
LDSMFG_135943,HUMAN,ANSWERED,176,2025-01-18,AG_101
LDSMFG_114459,HUMAN,NO_ANSWER,180,2025-01-07,AG_148
LDSMFG_142997,HUMAN,NO_ANSWER,85,2025-01-27,AG_131
LDSMFG_135763,HUMAN,ANSWERED,46,2025-01-22,AG_129
LDSMFG_165415,HUMAN,ANSWERED,222,2025-01-01,AG_136
LDSMFG_104713,HUMAN,NO_ANSWER,194,2025-01-12,AG_128
LDSMFG_142250,HUMAN,NO_ANSWER,275,2025-01-08,AG_122
LDSMFG_110086,HUMAN,ANSWERED,60,2025-01-13,AG_146
LDSMFG_172156,HUMAN,BUSY,176,2025-01-17,AG_124
LDSMFG_146097,HUMAN,NO_ANSWER,234,2025-01-26,AG_100
LDSMFG_111021,HUMAN,ANSWERED,294,2025-01-05,AG_144
LDSMFG_170573,HUMAN,NO_ANSWER,145,2025-01-02,AG_123
LDSMFG_170075,HUMAN,NO_ANSWER,171,2025-01-16,AG_104
LDSMFG_183391,HUMAN,ANSWERED,265,2025-01-06,AG_101
LDSMFG_119690,HUMAN,NO_ANSWER,254,2025-01-20,AG_144
LDSMFG_164147,HUMAN,NO_ANSWER,71,2025-01-13,AG_113
LDSMFG_110630,HUMAN,NO_ANSWER,103,2025-01-14,AG_117
LDSMFG_105920,HUMAN,NO_ANSWER,291,2025-01-22,AG_129
LDSMFG_178391,HUMAN,ANSWERED,151,2025-01-15,AG_146
LDSMFG_115322,HUMAN,BUSY,120,2025-01-25,AG_113
LDSMFG_119108,HUMAN,ANSWERED,13,2025-01-28,AG_113
LDSMFG_184376,HUMAN,NO_ANSWER,13,2025-01-23,AG_107
LDSMFG_149835,HUMAN,NO_ANSWER,96,2025-01-30,AG_116
LDSMFG_163379,HUMAN,ANSWERED,156,2025-01-05,AG_121
LDSMFG_137132,HUMAN,NO_ANSWER,115,2025-01-27,AG_131
LDSMFG_130367,HUMAN,NO_ANSWER,104,2025-01-03,AG_105
LDSMFG_121693,HUMAN,NO_ANSWER,175,2025-01-05,AG_106
LDSMFG_153881,HUMAN,BUSY,218,2025-01-15,AG_111
LDSMFG_193032,HUMAN,NO_ANSWER,243,2025-01-12,AG_105
LDSMFG_118418,HUMAN,ANSWERED,114,2025-01-18,AG_100
LDSMFG_156946,HUMAN,BUSY,193,2025-01-27,AG_142
LDSMFG_172187,HUMAN,ANSWERED,42,2025-01-23,AG_119
LDSMFG_159545,HUMAN,NO_ANSWER,129,2025-01-21,AG_112
LDSMFG_116438,HUMAN,NO_ANSWER,297,2025-01-29,AG_106
LDSMFG_135038,HUMAN,NO_ANSWER,268,2025-01-20,AG_110
LDSMFG_168541,HUMAN,NO_ANSWER,118,2025-01-11,AG_115
LDSMFG_106542,HUMAN,ANSWERED,191,2025-01-07,AG_106
LDSMFG_120993,HUMAN,BUSY,166,2025-01-12,AG_123
LDSMFG_146397,HUMAN,BUSY,49,2025-01-13,AG_134
LDSMFG_105130,HUMAN,NO_ANSWER,168,2025-01-02,AG_147
LDSMFG_197327,HUMAN,ANSWERED,211,2025-01-30,AG_103
LDSMFG_171496,HUMAN,NO_ANSWER,216,2025-01-24,AG_109
LDSMFG_144884,HUMAN,ANSWERED,210,2025-01-09,AG_107
LDSMFG_165679,HUMAN,NO_ANSWER,3,2025-01-25,AG_144
LDSMFG_196898,HUMAN,NO_ANSWER,30,2025-01-30,AG_122
LDSMFG_164681,HUMAN,NO_ANSWER,9,2025-01-19,AG_108
LDSMFG_160450,HUMAN,ANSWERED,178,2025-01-01,AG_137
LDSMFG_126705,HUMAN,NO_ANSWER,204,2025-01-15,AG_131
LDSMFG_118267,HUMAN,ANSWERED,150,2025-01-11,AG_117
LDSMFG_164025,HUMAN,BUSY,295,2025-01-16,AG_129
LDSMFG_163343,HUMAN,NO_ANSWER,292,2025-01-16,AG_126
LDSMFG_120413,HUMAN,NO_ANSWER,51,2025-01-12,AG_136
LDSMFG_173894,HUMAN,NO_ANSWER,54,2025-01-30,AG_120
LDSMFG_149374,HUMAN,ANSWERED,133,2025-01-05,AG_101
LDSMFG_153897,HUMAN,NO_ANSWER,289,2025-01-04,AG_141
LDSMFG_159006,HUMAN,NO_ANSWER,24,2025-01-16,AG_118
LDSMFG_120957,HUMAN,ANSWERED,33,2025-01-14,AG_120
LDSMFG_105135,HUMAN,BUSY,128,2025-01-13,AG_101
LDSMFG_193583,HUMAN,ANSWERED,180,2025-01-30,AG_117
LDSMFG_178365,HUMAN,NO_ANSWER,128,2025-01-23,AG_120
LDSMFG_134532,HUMAN,NO_ANSWER,119,2025-01-13,AG_143
LDSMFG_146502,HUMAN,NO_ANSWER,49,2025-01-28,AG_120
LDSMFG_175388,HUMAN,NO_ANSWER,270,2025-01-27,AG_126
LDSMFG_103523,HUMAN,ANSWERED,132,2025-01-05,AG_134
LDSMFG_118779,HUMAN,ANSWERED,225,2025-01-19,AG_128
LDSMFG_174522,HUMAN,NO_ANSWER,203,2025-01-25,AG_120
LDSMFG_172599,HUMAN,ANSWERED,274,2025-01-28,AG_113
LDSMFG_188651,HUMAN,ANSWERED,74,2025-01-26,AG_105
LDSMFG_163690,HUMAN,NO_ANSWER,133,2025-01-06,AG_136
LDSMFG_159591,HUMAN,NO_ANSWER,214,2025-01-04,AG_129
LDSMFG_113434,HUMAN,ANSWERED,55,2025-01-25,AG_148
LDSMFG_130340,HUMAN,NO_ANSWER,224,2025-01-27,AG_128
LDSMFG_185570,HUMAN,ANSWERED,31,2025-01-23,AG_138
LDSMFG_109905,HUMAN,ANSWERED,141,2025-01-12,AG_146
LDSMFG_180376,HUMAN,ANSWERED,41,2025-01-05,AG_106
LDSMFG_102612,HUMAN,ANSWERED,226,2025-01-17,AG_120
LDSMFG_192839,HUMAN,NO_ANSWER,90,2025-01-20,AG_127
LDSMFG_160376,HUMAN,ANSWERED,175,2025-01-01,AG_143
LDSMFG_182816,HUMAN,NO_ANSWER,120,2025-01-12,AG_143
LDSMFG_106612,HUMAN,NO_ANSWER,41,2025-01-21,AG_125
LDSMFG_106108,HUMAN,NO_ANSWER,183,2025-01-29,AG_118
LDSMFG_119711,HUMAN,ANSWERED,266,2025-01-04,AG_143
LDSMFG_113991,HUMAN,BUSY,182,2025-01-23,AG_116
LDSMFG_182606,HUMAN,NO_ANSWER,45,2025-01-03,AG_109
LDSMFG_132018,HUMAN,ANSWERED,274,2025-01-01,AG_112
LDSMFG_144454,HUMAN,NO_ANSWER,287,2025-01-04,AG_101
LDSMFG_129097,HUMAN,NO_ANSWER,2,2025-01-14,AG_123
LDSMFG_152713,HUMAN,NO_ANSWER,261,2025-01-15,AG_122
LDSMFG_159307,HUMAN,ANSWERED,235,2025-01-09,AG_121
LDSMFG_139714,HUMAN,ANSWERED,171,2025-01-10,AG_143
LDSMFG_151941,HUMAN,NO_ANSWER,143,2025-01-10,AG_143
LDSMFG_146913,HUMAN,ANSWERED,125,2025-01-04,AG_100
LDSMFG_151085,HUMAN,NO_ANSWER,108,2025-01-07,AG_107
LDSMFG_161990,HUMAN,NO_ANSWER,47,2025-01-17,AG_113
LDSMFG_146117,HUMAN,NO_ANSWER,165,2025-01-05,AG_128
LDSMFG_188856,HUMAN,NO_ANSWER,222,2025-01-06,AG_147
LDSMFG_109692,HUMAN,NO_ANSWER,94,2025-01-14,AG_114
LDSMFG_121229,HUMAN,NO_ANSWER,175,2025-01-05,AG_146
LDSMFG_114507,HUMAN,NO_ANSWER,238,2025-01-14,AG_135
LDSMFG_173737,HUMAN,NO_ANSWER,77,2025-01-18,AG_147
LDSMFG_147348,HUMAN,NO_ANSWER,298,2025-01-25,AG_147
LDSMFG_180009,HUMAN,ANSWERED,190,2025-01-06,AG_111
LDSMFG_157063,HUMAN,ANSWERED,48,2025-01-16,AG_113
LDSMFG_170764,HUMAN,NO_ANSWER,33,2025-01-18,AG_106
LDSMFG_165576,HUMAN,NO_ANSWER,72,2025-01-13,AG_130
LDSMFG_152716,HUMAN,ANSWERED,173,2025-01-03,AG_148
LDSMFG_118259,HUMAN,NO_ANSWER,294,2025-01-27,AG_125
LDSMFG_134161,HUMAN,ANSWERED,289,2025-01-29,AG_112
LDSMFG_152895,HUMAN,NO_ANSWER,261,2025-01-25,AG_119
LDSMFG_139690,HUMAN,NO_ANSWER,133,2025-01-13,AG_109
LDSMFG_153847,HUMAN,NO_ANSWER,106,2025-01-12,AG_139
LDSMFG_181984,HUMAN,NO_ANSWER,52,2025-01-11,AG_106
LDSMFG_146556,HUMAN,BUSY,32,2025-01-01,AG_102
LDSMFG_118515,HUMAN,NO_ANSWER,244,2025-01-10,AG_144
LDSMFG_119178,HUMAN,ANSWERED,143,2025-01-17,AG_122
LDSMFG_187438,HUMAN,NO_ANSWER,276,2025-01-04,AG_133
LDSMFG_139746,HUMAN,NO_ANSWER,158,2025-01-14,AG_106
LDSMFG_130989,HUMAN,NO_ANSWER,262,2025-01-29,AG_146
LDSMFG_181099,HUMAN,ANSWERED,207,2025-01-08,AG_148
LDSMFG_130646,HUMAN,NO_ANSWER,100,2025-01-18,AG_137
LDSMFG_133888,HUMAN,ANSWERED,293,2025-01-10,AG_148
LDSMFG_170252,HUMAN,NO_ANSWER,181,2025-01-03,AG_149
LDSMFG_162163,HUMAN,BUSY,266,2025-01-19,AG_119
LDSMFG_151314,HUMAN,NO_ANSWER,66,2025-01-13,AG_130
LDSMFG_195354,HUMAN,NO_ANSWER,58,2025-01-04,AG_128
LDSMFG_104165,HUMAN,NO_ANSWER,265,2025-01-03,AG_141
LDSMFG_195962,HUMAN,ANSWERED,259,2025-01-30,AG_128
LDSMFG_190316,HUMAN,NO_ANSWER,200,2025-01-02,AG_113
LDSMFG_175832,HUMAN,ANSWERED,52,2025-01-01,AG_136
LDSMFG_112916,HUMAN,ANSWERED,273,2025-01-18,AG_114
LDSMFG_109695,HUMAN,ANSWERED,286,2025-01-20,AG_116
LDSMFG_195725,HUMAN,NO_ANSWER,234,2025-01-18,AG_149
LDSMFG_126263,HUMAN,NO_ANSWER,147,2025-01-03,AG_141
LDSMFG_140729,HUMAN,ANSWERED,228,2025-01-09,AG_115
LDSMFG_196461,HUMAN,ANSWERED,100,2025-01-20,AG_139
LDSMFG_171969,HUMAN,ANSWERED,64,2025-01-14,AG_114
LDSMFG_136265,HUMAN,NO_ANSWER,180,2025-01-03,AG_146
LDSMFG_197279,HUMAN,NO_ANSWER,80,2025-01-24,AG_103
LDSMFG_108276,HUMAN,NO_ANSWER,285,2025-01-30,AG_134
LDSMFG_147967,HUMAN,ANSWERED,114,2025-01-13,AG_142
LDSMFG_131860,HUMAN,NO_ANSWER,147,2025-01-01,AG_107
LDSMFG_145407,HUMAN,NO_ANSWER,227,2025-01-21,AG_133
LDSMFG_116755,HUMAN,ANSWERED,93,2025-01-02,AG_149
LDSMFG_130071,HUMAN,ANSWERED,45,2025-01-08,AG_113
LDSMFG_145345,HUMAN,ANSWERED,4,2025-01-07,AG_149
LDSMFG_164971,HUMAN,ANSWERED,15,2025-01-14,AG_136
LDSMFG_134337,HUMAN,NO_ANSWER,171,2025-01-01,AG_144
LDSMFG_135683,HUMAN,NO_ANSWER,105,2025-01-04,AG_118
LDSMFG_135591,HUMAN,NO_ANSWER,285,2025-01-18,AG_136
LDSMFG_173145,HUMAN,NO_ANSWER,43,2025-01-12,AG_127
LDSMFG_101259,HUMAN,ANSWERED,213,2025-01-07,AG_140
LDSMFG_198140,HUMAN,NO_ANSWER,123,2025-01-01,AG_124
LDSMFG_193148,HUMAN,NO_ANSWER,13,2025-01-01,AG_101
LDSMFG_148563,HUMAN,NO_ANSWER,35,2025-01-12,AG_138
LDSMFG_156391,HUMAN,NO_ANSWER,40,2025-01-09,AG_109
LDSMFG_116590,HUMAN,NO_ANSWER,184,2025-01-15,AG_147
LDSMFG_152448,HUMAN,NO_ANSWER,85,2025-01-19,AG_114
LDSMFG_108887,HUMAN,NO_ANSWER,268,2025-01-18,AG_143
LDSMFG_152589,HUMAN,NO_ANSWER,225,2025-01-24,AG_105
LDSMFG_154119,HUMAN,NO_ANSWER,202,2025-01-29,AG_125
LDSMFG_171462,HUMAN,NO_ANSWER,286,2025-01-30,AG_147
LDSMFG_136781,HUMAN,ANSWERED,239,2025-01-15,AG_149
LDSMFG_195402,HUMAN,NO_ANSWER,133,2025-01-13,AG_126
LDSMFG_195778,HUMAN,ANSWERED,258,2025-01-06,AG_105
LDSMFG_179132,HUMAN,NO_ANSWER,93,2025-01-27,AG_106
LDSMFG_186174,HUMAN,NO_ANSWER,225,2025-01-24,AG_121
LDSMFG_106894,HUMAN,NO_ANSWER,167,2025-01-11,AG_147
LDSMFG_140263,HUMAN,BUSY,230,2025-01-13,AG_102
LDSMFG_181282,HUMAN,BUSY,113,2025-01-06,AG_112
LDSMFG_136101,HUMAN,ANSWERED,88,2025-01-01,AG_132
LDSMFG_104875,HUMAN,NO_ANSWER,174,2025-01-27,AG_102
LDSMFG_136279,HUMAN,NO_ANSWER,245,2025-01-17,AG_118
LDSMFG_176648,HUMAN,ANSWERED,40,2025-01-18,AG_133
LDSMFG_129602,HUMAN,BUSY,186,2025-01-18,AG_149
LDSMFG_126980,HUMAN,NO_ANSWER,49,2025-01-04,AG_124
LDSMFG_185876,HUMAN,ANSWERED,254,2025-01-28,AG_125
LDSMFG_198657,HUMAN,BUSY,72,2025-01-29,AG_113
LDSMFG_167811,HUMAN,NO_ANSWER,30,2025-01-04,AG_113
LDSMFG_101017,HUMAN,BUSY,117,2025-01-18,AG_105
LDSMFG_138353,HUMAN,NO_ANSWER,41,2025-01-19,AG_133
LDSMFG_128119,HUMAN,NO_ANSWER,254,2025-01-08,AG_134
LDSMFG_102125,HUMAN,NO_ANSWER,285,2025-01-22,AG_131
LDSMFG_142466,HUMAN,NO_ANSWER,103,2025-01-16,AG_103
LDSMFG_173693,HUMAN,NO_ANSWER,280,2025-01-21,AG_137
LDSMFG_175690,HUMAN,NO_ANSWER,166,2025-01-27,AG_117
LDSMFG_109064,HUMAN,NO_ANSWER,155,2025-01-08,AG_149
LDSMFG_179231,HUMAN,NO_ANSWER,22,2025-01-02,AG_103
LDSMFG_133217,HUMAN,NO_ANSWER,215,2025-01-30,AG_125
LDSMFG_127915,HUMAN,NO_ANSWER,182,2025-01-18,AG_138
LDSMFG_197663,HUMAN,NO_ANSWER,74,2025-01-21,AG_135
LDSMFG_165470,HUMAN,NO_ANSWER,268,2025-01-06,AG_103
LDSMFG_173561,HUMAN,NO_ANSWER,240,2025-01-04,AG_143
LDSMFG_108119,HUMAN,NO_ANSWER,169,2025-01-24,AG_112
LDSMFG_120450,HUMAN,ANSWERED,9,2025-01-29,AG_132
LDSMFG_109848,HUMAN,NO_ANSWER,184,2025-01-20,AG_118
LDSMFG_128840,HUMAN,ANSWERED,267,2025-01-15,AG_100
LDSMFG_105117,HUMAN,ANSWERED,129,2025-01-19,AG_112
LDSMFG_149634,HUMAN,ANSWERED,78,2025-01-03,AG_120
LDSMFG_142987,HUMAN,NO_ANSWER,96,2025-01-23,AG_134
LDSMFG_140172,HUMAN,ANSWERED,3,2025-01-02,AG_115
LDSMFG_155626,HUMAN,ANSWERED,187,2025-01-12,AG_118
LDSMFG_150868,HUMAN,NO_ANSWER,4,2025-01-08,AG_122
LDSMFG_111365,HUMAN,BUSY,2,2025-01-15,AG_107
LDSMFG_115518,HUMAN,BUSY,204,2025-01-26,AG_132
LDSMFG_193516,HUMAN,ANSWERED,0,2025-01-30,AG_112
LDSMFG_169775,HUMAN,NO_ANSWER,124,2025-01-08,AG_102
LDSMFG_146978,HUMAN,BUSY,152,2025-01-29,AG_119
LDSMFG_189930,HUMAN,NO_ANSWER,5,2025-01-25,AG_115
LDSMFG_181991,HUMAN,NO_ANSWER,225,2025-01-01,AG_116
LDSMFG_123823,HUMAN,NO_ANSWER,282,2025-01-03,AG_120
LDSMFG_111662,HUMAN,NO_ANSWER,143,2025-01-12,AG_123
LDSMFG_142623,HUMAN,BUSY,88,2025-01-05,AG_117
LDSMFG_110258,HUMAN,NO_ANSWER,249,2025-01-15,AG_146
LDSMFG_187750,HUMAN,NO_ANSWER,165,2025-01-18,AG_142
LDSMFG_115253,HUMAN,ANSWERED,48,2025-01-26,AG_102
LDSMFG_186358,HUMAN,NO_ANSWER,79,2025-01-28,AG_113
LDSMFG_185765,HUMAN,NO_ANSWER,194,2025-01-17,AG_104
LDSMFG_109159,HUMAN,NO_ANSWER,194,2025-01-15,AG_123
LDSMFG_141080,HUMAN,ANSWERED,235,2025-01-15,AG_113
LDSMFG_105381,HUMAN,ANSWERED,169,2025-01-18,AG_123
LDSMFG_154495,HUMAN,BUSY,96,2025-01-30,AG_126
LDSMFG_140346,HUMAN,NO_ANSWER,275,2025-01-30,AG_133
LDSMFG_167716,HUMAN,BUSY,200,2025-01-10,AG_135
LDSMFG_173449,HUMAN,ANSWERED,162,2025-01-30,AG_109
LDSMFG_155676,HUMAN,NO_ANSWER,281,2025-01-16,AG_144
LDSMFG_140098,HUMAN,NO_ANSWER,226,2025-01-14,AG_145
LDSMFG_160030,HUMAN,NO_ANSWER,252,2025-01-18,AG_144
LDSMFG_190034,HUMAN,NO_ANSWER,182,2025-01-22,AG_101
LDSMFG_147928,HUMAN,ANSWERED,25,2025-01-10,AG_136
LDSMFG_193171,HUMAN,ANSWERED,245,2025-01-05,AG_149
LDSMFG_127725,HUMAN,NO_ANSWER,111,2025-01-01,AG_111
LDSMFG_191009,HUMAN,NO_ANSWER,123,2025-01-01,AG_110
LDSMFG_135150,HUMAN,NO_ANSWER,165,2025-01-24,AG_106
LDSMFG_116424,HUMAN,ANSWERED,280,2025-01-04,AG_109
LDSMFG_116246,HUMAN,ANSWERED,212,2025-01-30,AG_146
LDSMFG_155524,HUMAN,NO_ANSWER,257,2025-01-24,AG_104
LDSMFG_181448,HUMAN,NO_ANSWER,94,2025-01-29,AG_145
LDSMFG_199337,HUMAN,ANSWERED,78,2025-01-20,AG_112
LDSMFG_150811,HUMAN,BUSY,25,2025-01-03,AG_102
LDSMFG_173864,HUMAN,BUSY,197,2025-01-10,AG_134
LDSMFG_148906,HUMAN,ANSWERED,266,2025-01-07,AG_149
LDSMFG_131151,HUMAN,NO_ANSWER,180,2025-01-01,AG_138
LDSMFG_155248,HUMAN,NO_ANSWER,232,2025-01-15,AG_106
LDSMFG_128812,HUMAN,NO_ANSWER,156,2025-01-07,AG_114
LDSMFG_181308,HUMAN,ANSWERED,32,2025-01-17,AG_131
LDSMFG_197726,HUMAN,NO_ANSWER,216,2025-01-10,AG_136
LDSMFG_132998,HUMAN,NO_ANSWER,94,2025-01-19,AG_126
LDSMFG_102806,HUMAN,NO_ANSWER,64,2025-01-06,AG_133
LDSMFG_146363,HUMAN,NO_ANSWER,234,2025-01-15,AG_109
LDSMFG_137180,HUMAN,ANSWERED,114,2025-01-20,AG_147
LDSMFG_166277,HUMAN,NO_ANSWER,121,2025-01-09,AG_141
LDSMFG_193640,HUMAN,NO_ANSWER,259,2025-01-12,AG_108
LDSMFG_154667,HUMAN,ANSWERED,224,2025-01-11,AG_129
LDSMFG_154930,HUMAN,NO_ANSWER,235,2025-01-19,AG_104
LDSMFG_100504,HUMAN,ANSWERED,163,2025-01-03,AG_126
LDSMFG_156087,HUMAN,NO_ANSWER,39,2025-01-29,AG_139
LDSMFG_165981,HUMAN,BUSY,19,2025-01-17,AG_110
LDSMFG_154908,HUMAN,ANSWERED,37,2025-01-11,AG_121
LDSMFG_168248,HUMAN,ANSWERED,104,2025-01-20,AG_144
LDSMFG_147814,HUMAN,NO_ANSWER,28,2025-01-11,AG_106
LDSMFG_139632,HUMAN,NO_ANSWER,89,2025-01-11,AG_144
LDSMFG_107084,HUMAN,NO_ANSWER,86,2025-01-23,AG_128
LDSMFG_101867,HUMAN,ANSWERED,178,2025-01-08,AG_118
LDSMFG_198594,HUMAN,NO_ANSWER,287,2025-01-10,AG_120
LDSMFG_169112,HUMAN,BUSY,89,2025-01-16,AG_106
LDSMFG_178422,HUMAN,NO_ANSWER,239,2025-01-17,AG_142
LDSMFG_177769,HUMAN,BUSY,126,2025-01-25,AG_121
